d_week_seq1,rnd1,rnd2,rnd3,rnd4,rnd5,rnd6,rnd7
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5280,1.0,0.98,0.98,1.03,0.98,0.99,0.99
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5281,1.01,0.97,1.01,1.01,0.99,0.98,1.01
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5282,1.02,1.0,0.99,0.99,0.99,0.99,1.02
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5283,1.01,0.98,1.01,1.0,0.98,0.99,0.97
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5284,0.98,1.0,1.0,1.01,1.01,0.97,1.0
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5285,0.98,1.01,0.99,0.99,1.0,1.0,1.02
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5286,1.01,0.99,1.01,1.0,1.02,1.0,1.0
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5287,1.0,1.01,0.99,1.0,1.02,1.01,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5288,1.01,1.02,1.01,1.02,1.02,0.98,1.01
5289,1.0,1.0,1.0,1.0,1.01,0.99,0.99
5289,1.0,1.0,1.0,1.0,1.01,0.99,0.99
5289,1.0,1.0,1.0,1.0,1.01,0.99,0.99
5289,1.0,1.0,1.0,1.0,1.01,0.99,0.99
5289,1.0,1.0,1.0,1.0,1.01,0.99,0.99
5289,1.0,1.0,1.0,1.0,1.01,0.99,0.99
5289,1.0,1.0,1.0,1.0,1.01,0.99,0.99
5289,1.0,1.0,1.0,1.0,1.01,0.99,0.99
5289,1.0,1.0,1.0,1.0,1.01,0.99,0.99
