d_week_seq1,rnd1,rnd2,rnd3,rnd4,rnd5,rnd6,rnd7
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5280,1.0,1.0,1.0,1.01,1.0,1.0,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5281,0.99,1.0,1.0,1.0,1.0,0.99,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5282,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5283,1.0,0.99,1.01,1.0,1.0,1.0,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5284,1.0,1.0,1.0,1.0,1.0,0.99,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5285,1.0,1.0,1.0,1.0,1.0,1.01,1.0
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5286,1.0,1.01,1.0,1.0,1.0,1.0,1.01
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5287,0.99,1.0,0.99,1.0,1.01,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5288,0.99,1.0,1.0,1.0,1.0,1.0,1.0
5289,1.0,1.0,1.0,1.0,1.01,1.0,1.0
5289,1.0,1.0,1.0,1.0,1.01,1.0,1.0
5289,1.0,1.0,1.0,1.0,1.01,1.0,1.0
5289,1.0,1.0,1.0,1.0,1.01,1.0,1.0
5289,1.0,1.0,1.0,1.0,1.01,1.0,1.0
5289,1.0,1.0,1.0,1.0,1.01,1.0,1.0
5289,1.0,1.0,1.0,1.0,1.01,1.0,1.0
5289,1.0,1.0,1.0,1.0,1.01,1.0,1.0
5289,1.0,1.0,1.0,1.0,1.01,1.0,1.0
