b_city,b_street_name,b_street_number,b_zip,c_city,c_street_name,c_street_number,c_zip,cnt,cnt2,cs1_year,cs2_year,product_name,s11,s12,s21,s22,s31,s32,store_name,store_zip
Jackson,Park 5th,124,89583,Deerfield,Mill ,816,79840,1,1,2000,2001,antieingbarbarpri,90.77,36.19,154.3,60.79,0.0,0.0,ese,43003
Newtown,3rd ,685,21749,Oak Hill,Hillcrest ,741,27838,1,1,2000,2001,antieingbarbarpri,98.85,75.74,112.68,149.96,0.0,0.0,ese,89431
Sunnyside,Willow ,638,61952,Highland,8th ,967,59454,1,1,2000,2001,antieingbarbarpri,13.58,17.18,21.45,23.19,82.86,0.0,n st,45281
Sunnyside,Willow ,638,61952,Highland,8th ,967,59454,1,1,2000,2001,antieingbarbarpri,13.58,46.63,21.45,49.42,82.86,0.0,n st,45281
Green Acres,Lakeview Cedar,757,87683,Shiloh,1st ,136,39275,1,1,2000,2001,antieingbarbarpri,17.39,24.97,20.86,38.45,0.0,0.0,n st,46192
Green Acres,Lakeview Cedar,757,87683,Shiloh,1st ,136,39275,1,1,2000,2001,antieingbarbarpri,17.39,75.34,20.86,105.47,0.0,0.0,n st,46192
Green Acres,Lakeview Cedar,757,87683,Shiloh,1st ,136,39275,1,1,2000,2001,antieingbarbarpri,17.39,88.08,20.86,154.14,0.0,4900.17,n st,46192
Green Acres,Lakeview Cedar,757,87683,Shiloh,1st ,136,39275,1,1,2000,2001,antieingbarbarpri,17.39,97.82,20.86,103.68,0.0,0.0,n st,46192
Elizabeth,14th Cherry,294,32935,Five Points,Seventh ,670,06698,1,1,2000,2001,antieingbarbarpri,25.43,16.61,34.33,31.06,0.0,0.0,n st,61933
Farmington,Thirteenth ,849,69145,Plainview,Mill Washington,693,63683,1,1,2000,2001,antieingbarbarpri,34.18,70.9,48.53,80.11,135.05,0.0,n st,46787
,,146,,Walnut Grove,Valley ,823,57752,1,1,2000,2001,antieingbarbarpri,46.38,28.85,86.26,46.16,0.0,0.0,n st,53003
,,146,,Walnut Grove,Valley ,823,57752,1,1,2000,2001,antieingbarbarpri,46.38,61.12,86.26,92.29,0.0,0.0,n st,53003
Clifton,Washington ,598,98014,Hillcrest,Maple Main,698,93003,1,1,2000,2001,antieingbarbarpri,84.1,12.22,90.82,17.59,2222.64,0.0,n st,83604
Clifton,Washington ,598,98014,Hillcrest,Maple Main,698,93003,1,1,2000,2001,antieingbarbarpri,84.1,60.36,90.82,73.03,2222.64,0.0,n st,83604
Greenwood,Lincoln ,448,28828,Cedar Grove,3rd ,369,60411,1,1,2000,2001,antieingbarbarpri,91.6,70.15,137.4,110.83,0.0,830.35,n st,55804
Greenwood,Lincoln ,448,28828,Cedar Grove,3rd ,369,60411,1,1,2000,2001,antieingbarbarpri,91.6,88.64,137.4,141.82,0.0,0.0,n st,55804
Walnut Grove,10th ,140,27752,Pleasant Hill,1st 6th,830,43604,1,1,2000,2001,antieingbarbarpri,94.95,16.61,119.63,31.06,0.0,0.0,n st,61933
Waterloo,Highland ,277,51675,Summit,Forest Wilson,843,30499,1,1,2000,2001,antieingbarbarpri,9.44,41.92,13.12,80.06,89.07,0.0,ought,48605
,2nd Adams,,87683,Sunnyside,1st ,632,51952,1,1,2000,2001,antieingbarbarpri,23.04,38.59,43.77,45.92,0.0,0.0,ought,38877
Buena Vista,Hickory ,47,65752,Unionville,Lee Hickory,27,31711,1,1,2000,2001,antieingbarbarpri,28.71,87.38,51.1,131.07,0.0,0.0,ought,69303
Providence,Elm 4th,91,56614,Forest Hills,Dogwood 4th,743,29237,1,1,2000,2001,antieingbarbarpri,29.71,48.43,51.69,69.25,293.8,0.0,ought,45281
Oakdale,Sunset ,590,79584,Maple Grove,Jackson 14th,154,08852,1,1,2000,2001,antieingbarbarpri,38.06,87.38,60.51,131.07,0.0,0.0,ought,69303
Spring Valley,South 13th,347,46060,Arlington,Laurel ,952,36557,1,1,2000,2001,antieingbarbarpri,48.64,41.92,97.28,80.06,0.0,0.0,ought,48605
Hillcrest,Wilson Hickory,973,13003,Green Acres,Franklin Main,691,47683,1,1,2000,2001,antieingbarbarpri,52.93,40.87,62.98,79.28,0.0,0.0,ought,24107
Hillcrest,Wilson Hickory,973,13003,Green Acres,Franklin Main,691,47683,1,1,2000,2001,antieingbarbarpri,52.93,54.73,62.98,71.14,0.0,0.0,ought,24107
Hillcrest,Wilson Hickory,973,13003,Green Acres,Franklin Main,691,47683,1,1,2000,2001,antieingbarbarpri,52.93,69.78,62.98,127.69,0.0,0.0,ought,24107
Bethel,1st ,,,Arlington,Locust East,526,16557,1,1,2000,2001,antieingbarbarpri,60.1,54.62,102.77,62.26,0.0,0.0,ought,43511
Spring Hill,Pine ,128,46787,Harmony,Pine ,638,55804,1,1,2000,2001,antieingbarbarpri,67.16,65.27,104.76,65.27,49.73,150.07,ought,56534
Green Acres,First ,489,27683,Mount Zion,1st ,125,68054,1,1,2000,2001,antieingbarbarpri,2.1,57.9,3.17,71.79,0.0,37.08,pri,78721
Mount Vernon,Cherry Oak,128,98482,Brownsville,Spring ,278,49310,1,1,2000,2001,antieingbarbarpri,7.38,10.21,11.95,16.33,0.0,0.0,pri,18048
Waterloo,View Ash,254,21675,Pine Grove,11th ,889,44593,1,1,2000,2001,antieingbarbarpri,23.95,51.37,29.93,87.84,0.0,0.0,pri,38828
Waterloo,View Ash,254,21675,Pine Grove,11th ,889,44593,1,1,2000,2001,antieingbarbarpri,23.95,94.51,29.93,189.02,0.0,0.0,pri,38828
White Oak,Maple ,715,26668,Belmont,Madison Ash,343,70191,1,1,2000,2001,antieingbarbarpri,24.61,88.18,46.51,175.47,0.0,0.0,pri,39003
Maple Grove,2nd Meadow,456,58252,Mountain View,Park ,124,84466,1,1,2000,2001,antieingbarbarpri,36.55,17.8,48.97,25.45,0.0,0.0,pri,11387
Maple Grove,2nd Meadow,456,58252,Mountain View,Park ,124,84466,1,1,2000,2001,antieingbarbarpri,36.55,45.8,48.97,61.83,0.0,0.0,pri,11387
Jordan,Walnut ,162,55391,Buena Vista,Franklin ,815,95752,1,1,2000,2001,antieingbarbarpri,36.82,88.18,38.66,175.47,0.0,0.0,pri,39003
Springfield,5th ,531,29303,Sunnyside,Lincoln West,523,91952,1,1,2000,2001,antieingbarbarpri,53.49,17.8,74.88,25.45,0.0,0.0,pri,11387
Springfield,5th ,531,29303,Sunnyside,Lincoln West,523,91952,1,1,2000,2001,antieingbarbarpri,53.49,45.8,74.88,61.83,0.0,0.0,pri,11387
Riverdale,Center South,963,39391,Riverside,Ash Woodland,11,29231,1,1,2000,2001,antieingbarbarpri,59.09,9.74,71.49,13.63,55.52,0.0,pri,41933
Fairview,West 8th,545,35709,Riverside,Church ,356,29231,1,1,2000,2001,antieingbarbarpri,60.84,16.38,87.0,22.11,2028.14,0.0,pri,24593
Jerome,6th ,204,89920,Spring Hill,Main 3rd,366,66787,1,1,2000,2001,antieingbarbarpri,76.29,52.22,142.66,67.36,0.0,0.0,pri,56871
Greenville,Park Birch,151,41387,Maple Grove,College Wilson,595,58252,1,1,2000,2001,antieingbarbarpri,84.02,51.37,128.55,87.84,0.0,0.0,pri,38828
Greenville,Park Birch,151,41387,Maple Grove,College Wilson,595,58252,1,1,2000,2001,antieingbarbarpri,84.02,94.51,128.55,189.02,0.0,0.0,pri,38828
Mount Zion,Woodland ,770,68054,Oak Ridge,,939,98371,1,1,2000,2001,antieingbarbarpri,90.92,17.8,101.83,25.45,0.0,0.0,pri,11387
Mount Zion,Woodland ,770,68054,Oak Ridge,,939,98371,1,1,2000,2001,antieingbarbarpri,90.92,45.8,101.83,61.83,0.0,0.0,pri,11387
Hillcrest,9th ,40,33003,Maple Grove,Park ,136,58252,1,1,2000,2001,antieingcallycallyeseable,1.9,80.16,3.32,157.11,0.0,0.0,able,36614
Highland Park,Spruce Cherry,504,66534,Lucas,Ridge 2nd,363,24554,1,1,2000,2001,antieingcallycallyeseable,3.38,53.99,4.96,95.56,32.45,0.0,able,46098
Glendale,Church ,783,73951,Kingston,3rd ,965,54975,1,1,2000,2001,antieingcallycallyeseable,15.67,34.53,21.78,69.06,0.0,1143.95,able,54107
Glendale,Church ,783,73951,Kingston,3rd ,965,54975,1,1,2000,2001,antieingcallycallyeseable,15.67,40.89,21.78,46.61,0.0,0.0,able,54107
Glendale,Church ,783,73951,Kingston,3rd ,965,54975,1,1,2000,2001,antieingcallycallyeseable,15.67,53.11,21.78,87.1,0.0,0.0,able,54107
Glendale,Church ,783,73951,Kingston,3rd ,965,54975,1,1,2000,2001,antieingcallycallyeseable,15.67,56.0,21.78,86.8,0.0,0.0,able,54107
Summit,Spruce Meadow,331,70499,Maple Grove,Birch ,121,18252,1,1,2000,2001,antieingcallycallyeseable,23.21,32.45,38.06,61.0,0.0,0.0,able,47057
Clifton,Oak ,920,38014,Greenville,Johnson ,370,31387,1,1,2000,2001,antieingcallycallyeseable,30.62,67.59,59.7,108.14,0.0,0.0,able,32812
Griffin,Poplar Jackson,944,71204,Jamestown,Park ,931,56867,1,1,2000,2001,antieingcallycallyeseable,30.96,9.87,35.6,16.48,766.58,0.0,able,78605
Griffin,Poplar Jackson,944,71204,Jamestown,Park ,931,56867,1,1,2000,2001,antieingcallycallyeseable,30.96,64.38,35.6,85.62,766.58,0.0,able,78605
Cedar Grove,Laurel ,475,40411,Liberty,View ,86,04051,1,1,2000,2001,antieingcallycallyeseable,33.02,53.41,63.72,76.91,0.0,71.36,able,58721
Hamilton,Ridge Fourth,248,32808,Oakwood,Hickory Mill,232,50169,1,1,2000,2001,antieingcallycallyeseable,36.34,74.43,67.59,91.54,0.0,0.0,able,74536
Greenwood,Sycamore Elm,905,28828,Walnut Grove,Locust Maple,7,17752,1,1,2000,2001,antieingcallycallyeseable,38.09,87.82,67.41,160.71,0.0,0.0,able,30411
Cumberland,Walnut 12th,733,09571,Union,Oak Jefferson,101,58721,1,1,2000,2001,antieingcallycallyeseable,43.97,36.73,87.5,37.83,0.0,0.0,able,51904
Cumberland,Walnut 12th,733,09571,Union,Oak Jefferson,101,58721,1,1,2000,2001,antieingcallycallyeseable,43.97,61.78,87.5,90.19,0.0,0.0,able,51904
Highland,Miller Locust,6,59454,Pleasant Grove,,,34136,1,1,2000,2001,antieingcallycallyeseable,50.07,34.53,95.63,69.06,395.14,1143.95,able,54107
Highland,Miller Locust,6,59454,Pleasant Grove,,,34136,1,1,2000,2001,antieingcallycallyeseable,50.07,40.89,95.63,46.61,395.14,0.0,able,54107
Highland,Miller Locust,6,59454,Pleasant Grove,,,34136,1,1,2000,2001,antieingcallycallyeseable,50.07,53.11,95.63,87.1,395.14,0.0,able,54107
Highland,Miller Locust,6,59454,Pleasant Grove,,,34136,1,1,2000,2001,antieingcallycallyeseable,50.07,56.0,95.63,86.8,395.14,0.0,able,54107
Westville,,,41649,Liberty,Mill Forest,897,23451,1,1,2000,2001,antieingcallycallyeseable,51.74,29.72,60.53,30.61,1332.75,0.0,able,33951
Westville,,,41649,Liberty,Mill Forest,897,23451,1,1,2000,2001,antieingcallycallyeseable,51.74,63.82,60.53,108.49,1332.75,0.0,able,33951
Georgetown,Park ,55,57057,Lakewood,Willow ,444,48877,1,1,2000,2001,antieingcallycallyeseable,75.86,9.87,115.3,16.48,0.0,0.0,able,78605
Georgetown,Park ,55,57057,Lakewood,Willow ,444,48877,1,1,2000,2001,antieingcallycallyeseable,75.86,64.38,115.3,85.62,0.0,0.0,able,78605
Pleasant Hill,Chestnut Lake,165,43604,Oakwood,North Maple,332,50169,1,1,2000,2001,antieingcallycallyeseable,76.34,53.99,148.86,95.56,0.0,0.0,able,46098
Centerville,West ,514,80059,Lakeside,Third ,62,69532,1,1,2000,2001,antieingcallycallyeseable,81.6,36.73,109.34,37.83,0.0,0.0,able,51904
Centerville,West ,514,80059,Lakeside,Third ,62,69532,1,1,2000,2001,antieingcallycallyeseable,81.6,61.78,109.34,90.19,0.0,0.0,able,51904
Plainville,Meadow Washington,46,36115,Hillcrest,Oak ,687,33003,1,1,2000,2001,antieingcallycallyeseable,6.85,92.07,10.06,158.36,0.0,0.0,anti,74136
Macedonia,Cherry Locust,591,71087,Arlington,Jackson North,306,56557,1,1,2000,2001,antieingcallycallyeseable,20.96,42.0,38.77,60.48,0.0,0.0,anti,80162
Macedonia,Cherry Locust,591,71087,Arlington,Jackson North,306,56557,1,1,2000,2001,antieingcallycallyeseable,20.96,88.76,38.77,89.64,0.0,0.0,anti,80162
Oakwood,Dogwood Mill,701,70169,Glenwood,Pine ,760,33511,1,1,2000,2001,antieingcallycallyeseable,22.24,8.44,34.47,13.75,0.0,0.0,anti,42812
Providence,Sunset ,143,56614,,5th ,490,53683,1,1,2000,2001,antieingcallycallyeseable,53.24,8.44,66.55,13.75,0.0,0.0,anti,42812
Mountain View,Elm ,993,54466,Walnut,Spruce ,739,96245,1,1,2000,2001,antieingcallycallyeseable,57.41,42.0,70.61,60.48,0.0,0.0,anti,80162
Mountain View,Elm ,993,54466,Walnut,Spruce ,739,96245,1,1,2000,2001,antieingcallycallyeseable,57.41,88.76,70.61,89.64,0.0,0.0,anti,80162
Green Acres,North Lincoln,850,77683,Fairfield,Church Main,466,36192,1,1,2000,2001,antieingcallycallyeseable,64.28,34.85,73.92,40.07,0.0,0.0,anti,79843
Green Acres,North Lincoln,850,77683,Fairfield,Church Main,466,36192,1,1,2000,2001,antieingcallycallyeseable,64.28,44.92,73.92,74.56,0.0,0.0,anti,79843
Pleasant Hill,Mill First,214,33604,Woodbury,Main Lake,958,74489,1,1,2000,2001,antieingcallycallyeseable,95.48,42.0,181.41,60.48,0.0,0.0,anti,80162
Pleasant Hill,Mill First,214,33604,Woodbury,Main Lake,958,74489,1,1,2000,2001,antieingcallycallyeseable,95.48,88.76,181.41,89.64,0.0,0.0,anti,80162
Red Hill,4th ,914,54338,Edgewood,West Mill,795,80069,1,1,2000,2001,antieingcallycallyeseable,5.57,74.51,7.57,105.05,38.87,0.0,ation,49275
Mountain View,View 14th,817,14466,Bridgeport,Cedar ,922,45817,1,1,2000,2001,antieingcallycallyeseable,22.86,74.51,36.8,105.05,0.0,0.0,ation,49275
Mountain View,Lee Center,973,64466,Wildwood,9th ,666,76871,1,1,2000,2001,antieingcallycallyeseable,23.4,94.41,28.78,126.5,0.0,0.0,ation,41933
Pleasant Valley,Lincoln ,596,62477,Waterloo,Dogwood Adams,674,31675,1,1,2000,2001,antieingcallycallyeseable,47.83,77.35,87.05,133.81,0.0,0.0,ation,26534
Pleasant Valley,Lincoln ,596,62477,Waterloo,Dogwood Adams,674,31675,1,1,2000,2001,antieingcallycallyeseable,47.83,77.67,87.05,133.59,0.0,0.0,ation,26534
Five Forks,Washington Sunset,919,52293,Enterprise,Second ,207,81757,1,1,2000,2001,antieingcallycallyeseable,64.67,15.12,98.29,16.63,0.0,0.0,ation,24593
Five Forks,Washington Sunset,919,52293,Enterprise,Second ,207,81757,1,1,2000,2001,antieingcallycallyeseable,64.67,85.08,98.29,89.33,0.0,0.0,ation,24593
,,445,49275,New Hope,Smith ,622,59431,1,1,2000,2001,antieingcallycallyeseable,90.48,94.41,101.33,126.5,0.0,0.0,ation,41933
Sunnyside,Maple ,204,31952,Mount Olive,Main Hill,59,78059,1,1,2000,2001,antieingcallycallyeseable,97.15,94.41,111.72,126.5,0.0,0.0,ation,41933
Hamilton,Park ,320,42808,,Dogwood Valley,751,,1,1,2000,2001,antieingcallycallyeseable,8.48,1.07,16.11,1.39,0.0,0.0,bar,46787
Jamestown,River 15th,269,36867,Belmont,Hickory Main,335,60191,1,1,2000,2001,antieingcallycallyeseable,24.89,85.31,36.58,109.19,122.9,0.0,bar,58482
,,,47683,Mount Vernon,Walnut Forest,328,78482,1,1,2000,2001,antieingcallycallyeseable,29.67,78.96,47.76,130.28,0.0,0.0,bar,87752
,,,47683,Mount Vernon,Walnut Forest,328,78482,1,1,2000,2001,antieingcallycallyeseable,29.67,86.87,47.76,104.24,0.0,0.0,bar,87752
Lincoln,Maple ,81,31289,Glenwood,River Central,367,93511,1,1,2000,2001,antieingcallycallyeseable,30.73,87.41,44.86,93.52,0.0,0.0,bar,83511
Brownsville,8th 9th,55,19310,Buena Vista,College Pine,309,25752,1,1,2000,2001,antieingcallycallyeseable,38.05,63.77,59.73,84.17,0.0,0.0,bar,77057
Gladstone,11th ,495,60894,Florence,2nd ,758,43394,1,1,2000,2001,antieingcallycallyeseable,39.0,61.43,65.91,95.83,0.0,0.0,bar,19843
Centerville,Highland Washington,75,00659,Centerville,Cedar Lake,150,70059,1,1,2000,2001,antieingcallycallyeseable,40.43,3.35,65.09,4.55,0.0,0.0,bar,58579
Pleasant Valley,3rd ,209,32477,Marion,Sunset ,295,70399,1,1,2000,2001,antieingcallycallyeseable,40.47,9.81,74.06,13.24,0.0,0.0,bar,42477
Bethel,Maple River,818,45281,Shady Grove,Johnson ,24,42812,1,1,2000,2001,antieingcallycallyeseable,56.39,67.41,94.17,81.56,0.0,0.0,bar,64536
Pleasant Grove,Madison ,396,24136,Lakewood,10th 1st,381,88877,1,1,2000,2001,antieingcallycallyeseable,58.97,59.62,61.32,85.85,0.0,0.0,bar,24593
Five Forks,Franklin ,98,72293,Spring Hill,Madison ,572,46787,1,1,2000,2001,antieingcallycallyeseable,71.24,96.8,101.16,122.93,0.0,644.84,bar,21387
Westgate,10th 14th,510,42366,Macedonia,Oak ,525,41087,1,1,2000,2001,antieingcallycallyeseable,79.52,20.41,145.52,37.35,7778.35,0.0,bar,48877
Westgate,10th 14th,510,42366,Macedonia,Oak ,525,41087,1,1,2000,2001,antieingcallycallyeseable,79.52,59.02,145.52,63.74,7778.35,0.0,bar,48877
Waterloo,Valley ,508,51675,Edgewood,Lakeview ,838,50069,1,1,2000,2001,antieingcallycallyeseable,88.43,63.77,159.17,84.17,0.0,0.0,bar,77057
Mount Pleasant,Williams ,488,41933,Newtown,East 12th,823,02349,1,1,2000,2001,antieingcallycallyeseable,91.53,55.89,155.6,62.03,0.0,0.0,bar,79584
Woodlawn,Smith ,889,44098,Mount Vernon,North ,781,48482,1,1,2000,2001,antieingcallycallyeseable,12.19,14.35,15.23,16.78,0.0,0.0,cally,36787
Woodlawn,Smith ,889,44098,Mount Vernon,North ,781,48482,1,1,2000,2001,antieingcallycallyeseable,12.19,26.38,15.23,29.8,0.0,986.71,cally,36787
Woodlawn,Smith ,889,44098,Mount Vernon,North ,781,48482,1,1,2000,2001,antieingcallycallyeseable,12.19,29.96,15.23,41.04,0.0,0.0,cally,36787
Walnut Grove,Valley ,757,27752,Mount Pleasant,Smith Elm,824,41933,1,1,2000,2001,antieingcallycallyeseable,28.19,79.2,34.39,140.18,0.0,0.0,cally,37752
Walnut Grove,Valley ,757,27752,Mount Pleasant,Smith Elm,824,41933,1,1,2000,2001,antieingcallycallyeseable,28.19,95.78,34.39,148.45,0.0,0.0,cally,37752
Lakeview,Poplar ,66,18579,Five Forks,Jackson ,140,72293,1,1,2000,2001,antieingcallycallyeseable,36.64,6.62,56.05,9.2,0.0,0.0,cally,89101
Mount Olive,Railroad Highland,412,58059,Oak Hill,Main ,614,47838,1,1,2000,2001,antieingcallycallyeseable,41.69,41.97,78.79,70.5,0.0,201.74,cally,38482
Oakland,Eigth ,229,69843,Woodland,8th ,672,64854,1,1,2000,2001,antieingcallycallyeseable,52.13,28.85,66.72,42.4,0.0,0.0,cally,39454
Oakland,Eigth ,229,69843,Woodland,8th ,672,64854,1,1,2000,2001,antieingcallycallyeseable,52.13,30.26,66.72,37.82,0.0,0.0,cally,39454
Oakland,Eigth ,229,69843,Woodland,8th ,672,64854,1,1,2000,2001,antieingcallycallyeseable,52.13,33.45,66.72,43.48,0.0,0.0,cally,39454
Edgewood,11th Cherry,638,70069,Mount Vernon,Cedar Second,161,88482,1,1,2000,2001,antieingcallycallyeseable,56.36,28.85,86.79,42.4,0.0,0.0,cally,39454
Edgewood,11th Cherry,638,70069,Mount Vernon,Cedar Second,161,88482,1,1,2000,2001,antieingcallycallyeseable,56.36,30.26,86.79,37.82,0.0,0.0,cally,39454
Edgewood,11th Cherry,638,70069,Mount Vernon,Cedar Second,161,88482,1,1,2000,2001,antieingcallycallyeseable,56.36,33.45,86.79,43.48,0.0,0.0,cally,39454
Plainview,Forest Smith,238,23683,Mount Pleasant,View ,333,21933,1,1,2000,2001,antieingcallycallyeseable,65.3,77.9,100.56,83.35,0.0,3005.54,cally,18877
,,,74244,Five Points,Washington Maple,89,26098,1,1,2000,2001,antieingcallycallyeseable,69.17,56.6,80.23,89.42,0.0,0.0,cally,77838
Jamestown,4th ,232,56867,Macedonia,Mill Main,283,31087,1,1,2000,2001,antieingcallycallyeseable,70.36,28.85,117.5,42.4,0.0,0.0,cally,39454
Jamestown,4th ,232,56867,Macedonia,Mill Main,283,31087,1,1,2000,2001,antieingcallycallyeseable,70.36,30.26,117.5,37.82,0.0,0.0,cally,39454
Jamestown,4th ,232,56867,Macedonia,Mill Main,283,31087,1,1,2000,2001,antieingcallycallyeseable,70.36,33.45,117.5,43.48,0.0,0.0,cally,39454
Riverside,Forest 4th,406,49231,Bunker Hill,13th Woodland,498,60150,1,1,2000,2001,antieingcallycallyeseable,71.01,83.22,121.42,156.45,0.0,0.0,cally,65752
Bridgeport,Oak ,400,75817,Sutton,Hill ,709,45413,1,1,2000,2001,antieingcallycallyeseable,72.87,19.73,138.45,28.01,0.0,0.0,cally,56871
Bridgeport,Oak ,400,75817,Sutton,Hill ,709,45413,1,1,2000,2001,antieingcallycallyeseable,72.87,27.79,138.45,45.29,0.0,0.0,cally,56871
Marion,Poplar 3rd,751,60399,White Plains,Ash ,903,07222,1,1,2000,2001,antieingcallycallyeseable,73.66,53.54,83.97,67.46,0.0,0.0,cally,34098
Wilson,First ,205,56971,Waterloo,Green Main,277,61675,1,1,2000,2001,antieingcallycallyeseable,74.51,18.1,111.76,31.49,0.0,0.0,cally,59584
Brookwood,10th Locust,873,20965,Forest Hills,Elm ,92,29237,1,1,2000,2001,antieingcallycallyeseable,74.9,91.23,148.3,180.63,0.0,0.0,cally,39532
Appleton,First ,489,54240,New Hope,Cedar ,945,79431,1,1,2000,2001,antieingcallycallyeseable,4.89,65.71,5.96,92.65,0.0,0.0,eing,47057
Pleasant Hill,Mill ,28,43604,Perkins,Park Ninth,162,31852,1,1,2000,2001,antieingcallycallyeseable,8.04,5.05,10.29,5.85,289.37,0.0,eing,79003
Pleasant Hill,Mill ,28,43604,Perkins,Park Ninth,162,31852,1,1,2000,2001,antieingcallycallyeseable,8.04,78.89,10.29,100.97,289.37,176.56,eing,79003
Freeport,Hill ,938,51844,Providence,Davis Elevnth,166,46614,1,1,2000,2001,antieingcallycallyeseable,10.1,5.28,16.96,6.28,0.0,65.14,eing,35281
Freeport,Hill ,938,51844,Providence,Davis Elevnth,166,46614,1,1,2000,2001,antieingcallycallyeseable,10.1,19.16,16.96,34.87,0.0,0.0,eing,35281
Oakland,West Park,896,79843,Wilson,Green 8th,854,,1,1,2000,2001,antieingcallycallyeseable,26.89,96.8,52.97,144.23,0.0,0.0,eing,38605
Hopewell,4th ,998,20587,Brownsville,2nd College,547,59310,1,1,2000,2001,antieingcallycallyeseable,37.42,44.99,73.34,73.33,0.0,0.0,eing,88721
Salem,Railroad ,358,38048,Enterprise,Lake ,145,41757,1,1,2000,2001,antieingcallycallyeseable,41.36,96.8,46.73,144.23,631.9,0.0,eing,38605
,9th Poplar,324,,Five Points,View Hickory,950,76098,1,1,2000,2001,antieingcallycallyeseable,49.33,5.28,97.67,6.28,0.0,65.14,eing,35281
,9th Poplar,324,,Five Points,View Hickory,950,76098,1,1,2000,2001,antieingcallycallyeseable,49.33,19.16,97.67,34.87,0.0,0.0,eing,35281
Mount Olive,Sunset Chestnut,362,48059,Bunker Hill,Main ,6,40150,1,1,2000,2001,antieingcallycallyeseable,51.67,5.05,86.28,5.85,0.0,0.0,eing,79003
Mount Olive,Sunset Chestnut,362,48059,Bunker Hill,Main ,6,40150,1,1,2000,2001,antieingcallycallyeseable,51.67,78.89,86.28,100.97,0.0,176.56,eing,79003
Bethel,14th ,770,25281,Spring Hill,Church ,417,26787,1,1,2000,2001,antieingcallycallyeseable,52.92,5.28,84.67,6.28,0.0,65.14,eing,35281
Bethel,14th ,770,25281,Spring Hill,Church ,417,26787,1,1,2000,2001,antieingcallycallyeseable,52.92,19.16,84.67,34.87,0.0,0.0,eing,35281
Bridgeport,,701,25817,Friendship,5th ,781,54536,1,1,2000,2001,antieingcallycallyeseable,55.19,5.28,59.05,6.28,0.0,65.14,eing,35281
Bridgeport,,701,25817,Friendship,5th ,781,54536,1,1,2000,2001,antieingcallycallyeseable,55.19,19.16,59.05,34.87,0.0,0.0,eing,35281
Antioch,Woodland ,885,28605,Stringtown,,,60162,1,1,2000,2001,antieingcallycallyeseable,56.65,55.6,56.65,83.4,0.0,0.0,eing,58482
Glendale,Oak Johnson,486,23951,New Hope,College ,274,89431,1,1,2000,2001,antieingcallycallyeseable,65.07,5.05,95.65,5.85,0.0,0.0,eing,79003
Glendale,Oak Johnson,486,23951,New Hope,College ,274,89431,1,1,2000,2001,antieingcallycallyeseable,65.07,78.89,95.65,100.97,0.0,176.56,eing,79003
Belmont,Park ,271,60191,Woodland,Maple ,541,74854,1,1,2000,2001,antieingcallycallyeseable,67.9,34.14,80.8,45.06,0.0,0.0,eing,15804
Pleasant Hill,Highland ,694,53604,Cedar Grove,Johnson Main,944,01011,1,1,2000,2001,antieingcallycallyeseable,85.32,96.8,92.99,144.23,0.0,0.0,eing,38605
Pine Grove,Wilson 13th,774,84593,Woodland,Green ,417,54854,1,1,2000,2001,antieingcallycallyeseable,90.56,96.8,133.12,144.23,0.0,0.0,eing,38605
Brownsville,Park Spring,897,69310,Harmony,Forest Hill,960,25804,1,1,2000,2001,antieingcallycallyeseable,2.45,29.26,3.92,44.47,61.9,0.0,ese,33451
Forest Hills,River ,481,69237,Hopewell,Woodland ,89,90587,1,1,2000,2001,antieingcallycallyeseable,4.67,13.17,6.49,24.23,0.0,0.0,ese,44536
Jamestown,5th ,223,76867,Oak Ridge,12th ,998,28371,1,1,2000,2001,antieingcallycallyeseable,6.75,21.65,6.75,38.32,0.0,0.0,ese,89431
Jamestown,5th ,223,76867,Oak Ridge,12th ,998,28371,1,1,2000,2001,antieingcallycallyeseable,6.75,94.91,6.75,110.09,0.0,0.0,ese,89431
Summit,Central ,184,50499,Oak Grove,Mill ,802,68370,1,1,2000,2001,antieingcallycallyeseable,7.22,92.88,7.79,154.18,2.77,4156.12,ese,75281
Edgewater,Sixth Oak,214,20635,,15th 1st,494,24136,1,1,2000,2001,antieingcallycallyeseable,7.81,27.15,14.29,52.12,0.0,0.0,ese,43451
Fairfield,North Walnut,193,36192,Riverside,Ash ,317,49231,1,1,2000,2001,antieingcallycallyeseable,17.55,27.15,33.52,52.12,0.0,0.0,ese,43451
Northwood,Johnson ,28,24104,,,,89583,1,1,2000,2001,antieingcallycallyeseable,24.13,29.26,27.99,44.47,0.0,0.0,ese,33451
Oak Hill,11th ,847,57838,Franklin,Lake 5th,125,29101,1,1,2000,2001,antieingcallycallyeseable,26.2,34.09,44.54,51.47,0.0,0.0,ese,29584
Montague,2nd Lake,118,64062,Mountain View,Cedar ,123,24466,1,1,2000,2001,antieingcallycallyeseable,44.69,42.59,52.73,70.27,0.0,0.0,ese,36060
Montague,2nd Lake,118,64062,Mountain View,Cedar ,123,24466,1,1,2000,2001,antieingcallycallyeseable,44.69,93.93,52.73,185.98,0.0,8281.41,ese,36060
Woodbine,Green ,488,74253,Pleasant Hill,Johnson ,243,23604,1,1,2000,2001,antieingcallycallyeseable,49.45,59.48,85.54,103.49,0.0,0.0,ese,12812
